assignment_id,employee_id,project_id,role,start_date,end_date,allocation_pct,is_billable
25ddfaea,E7938,P2023297,Functional Analyst,2021-11-19,2023-03-06,97,False
c52f2f43,E4977,P2023297,Junior Functional Analyst,2021-11-19,2023-03-06,100,True
235ed2d0,E2636,P2023297,Junior ERP Consultant,2021-11-19,2023-03-06,87,False
a9dbbc00,E4530,P2023297,Functional Analyst,2021-11-19,2023-03-06,98,False
f3cc4a47,E1835,P2023297,Junior Functional Analyst,2021-11-19,2023-03-06,100,True
6a695613,E8887,P2023297,Junior Functional Analyst,2021-11-19,2023-03-06,88,False
723d219e,E8480,P2023297,Functional Analyst,2021-11-19,2023-03-06,100,True
753ea114,E7824,P2023297,ERP Consultant,2021-11-19,2023-03-06,82,True
3de72756,E7293,P2023297,Functional Analyst,2021-11-19,2023-03-06,88,True
94d5c720,E2652,P2023297,Junior Functional Analyst,2021-11-19,2023-03-06,84,True
70b368bc,E7472,P2023297,Functional Analyst,2021-11-19,2023-03-06,93,False
44a8c813,E6531,P2023298,AI Architect,2023-12-06,2024-12-22,90,True
4db5bab4,E4141,P2023298,NLP Specialist,2023-12-06,2024-12-22,97,True
cd19d2c1,E7926,P2023298,NLP Specialist,2023-12-06,2024-12-22,81,True
f7ea0476,E4893,P2023299,Security Architect,2021-06-10,2022-01-04,84,True
14b7cd51,E9409,P2023299,SOC Analyst,2021-06-10,2022-01-04,100,True
ff69f344,E9449,P2023299,Pentester,2021-06-10,2022-01-04,87,True
998023a6,E8063,P2023299,SOC Analyst,2021-06-10,2022-01-04,88,False
9ce9576e,E1164,P2023299,Pentester,2021-06-10,2022-01-04,94,True
00d73d04,E5591,P2023299,Pentester,2021-06-10,2022-01-04,88,False
19f7315c,E9126,P2023299,Junior Pentester,2021-06-10,2022-01-04,93,True
2999267e,E3142,P2023299,Pentester,2021-06-10,2022-01-04,92,True
d40c662a,E1054,P2023299,Pentester,2021-06-10,2022-01-04,95,True
c0c77b6f,E4588,P2023299,Security Architect,2021-06-10,2022-01-04,86,True
7ca5cb01,E1260,P2023300,Data Scientist,2023-05-11,2023-12-03,88,True
9aa157a6,E1694,P2023300,Data Scientist,2023-05-11,2023-12-03,90,True
ceb3ffaa,E6453,P2023300,Junior Data Scientist,2023-05-11,2023-12-03,87,False
2b2af16b,E6766,P2023300,ML Engineer,2023-05-11,2023-12-03,90,True
6aedf2f6,E1610,P2023300,Data Scientist,2023-05-11,2023-12-03,95,True
d8671788,E1760,P2023300,NLP Specialist,2023-05-11,2023-12-03,94,True
bfc8ecbb,E9459,P2023301,AI Architect,2021-05-20,2022-07-22,98,True
a8ac4876,E7880,P2023301,NLP Specialist,2021-05-20,2022-07-22,87,True
0ee1bfed,E9860,P2023301,Junior NLP Specialist,2021-05-20,2022-07-22,87,True
3826b813,E7693,P2023301,ML Engineer,2021-05-20,2022-07-22,93,True
7401e687,E2302,P2023301,Data Scientist,2021-05-20,2022-07-22,89,True
00060eec,E7370,P2023301,ML Engineer,2021-05-20,2022-07-22,94,True
653ce145,E8782,P2023301,Junior NLP Specialist,2021-05-20,2022-07-22,88,True
b5dc8e14,E6857,P2023302,Digital Strategist,2023-02-27,2024-02-10,84,True
a991c2ef,E9845,P2023302,Junior Change Manager,2023-02-27,2024-02-10,82,True
65e2a850,E5338,P2023302,Digital Strategist,2023-02-27,2024-02-10,94,False
7f62c6b6,E5224,P2023302,Digital Strategist,2023-02-27,2024-02-10,86,False
ccbfd56e,E8285,P2023302,Digital Strategist,2023-02-27,2024-02-10,99,True
0a330eaa,E9904,P2023303,ERP Consultant,2022-08-28,2023-12-02,93,True
77d9ea73,E8240,P2023303,Functional Analyst,2022-08-28,2023-12-02,94,True
c08f25cf,E1409,P2023303,Functional Analyst,2022-08-28,2023-12-02,93,False
171224e6,E4291,P2023303,ERP Consultant,2022-08-28,2023-12-02,84,True
41a77555,E8180,P2023303,ERP Consultant,2022-08-28,2023-12-02,80,True
ccf2083d,E6089,P2023304,Digital Strategist,2021-12-24,2022-10-29,95,True
32ea228e,E3898,P2023304,Change Manager,2021-12-24,2022-10-29,90,True
594974b4,E4211,P2023304,Change Manager,2021-12-24,2022-10-29,82,True
e0abd7d9,E4030,P2023304,Change Manager,2021-12-24,2022-10-29,98,True
4a13ac4b,E8889,P2023304,Digital Strategist,2021-12-24,2022-10-29,89,True
ab8a2acc,E1776,P2023304,Junior Digital Strategist,2021-12-24,2022-10-29,91,True
ab111c02,E4963,P2023304,Digital Strategist,2021-12-24,2022-10-29,100,True
15d5b04a,E6077,P2023304,Change Manager,2021-12-24,2022-10-29,95,True
1e082873,E5079,P2023304,Change Manager,2021-12-24,2022-10-29,95,True
1d54e838,E2029,P2023304,Junior Digital Strategist,2021-12-24,2022-10-29,82,True
53c7c9d8,E6273,P2023304,Junior Digital Strategist,2021-12-24,2022-10-29,88,True
d05b62ef,E9207,P2023305,AI Architect,2021-01-07,2021-11-26,90,True
cc5fda47,E7501,P2023305,Junior Data Scientist,2021-01-07,2021-11-26,82,True
46063f07,E8624,P2023305,ML Engineer,2021-01-07,2021-11-26,97,True
380192f8,E2934,P2023305,Data Scientist,2021-01-07,2021-11-26,84,True
5228ba36,E4528,P2023305,AI Architect,2021-01-07,2021-11-26,88,True
c52d2424,E7618,P2023305,Data Scientist,2021-01-07,2021-11-26,99,True
ffbdaa9b,E6218,P2023305,ML Engineer,2021-01-07,2021-11-26,83,True
a0419835,E3178,P2023305,Data Scientist,2021-01-07,2021-11-26,90,True
473924b4,E3334,P2023305,AI Architect,2021-01-07,2021-11-26,94,True
b529434a,E8432,P2023305,Data Scientist,2021-01-07,2021-11-26,86,True
5055e8ba,E7986,P2023306,Pentester,2022-07-16,2022-09-21,81,False
00a42335,E4903,P2023306,SOC Analyst,2022-07-16,2022-09-21,95,True
c49f09be,E8353,P2023306,Pentester,2022-07-16,2022-09-21,86,False
d3e2a9e2,E7110,P2023306,SOC Analyst,2022-07-16,2022-09-21,95,True
ee590f99,E1356,P2023306,Security Architect,2022-07-16,2022-09-21,93,True
25029804,E6231,P2023306,Pentester,2022-07-16,2022-09-21,92,True
46736a28,E8833,P2023307,Data Engineer,2021-08-29,2022-10-14,96,True
dc1cb170,E1473,P2023307,Analytics Consultant,2021-08-29,2022-10-14,94,True
692ae70a,E8477,P2023307,Junior Analytics Consultant,2021-08-29,2022-10-14,84,True
87d42140,E4547,P2023307,Analytics Consultant,2021-08-29,2022-10-14,92,True
d9f07a6b,E5574,P2023307,Analytics Consultant,2021-08-29,2022-10-14,81,True
f710cba8,E4166,P2023307,Analytics Consultant,2021-08-29,2022-10-14,90,True
f60a5f38,E4726,P2023307,Junior Data Engineer,2021-08-29,2022-10-14,87,True
0d9eabce,E6990,P2023307,BI Specialist,2021-08-29,2022-10-14,81,True
a1d17060,E5809,P2023308,Digital Strategist,2022-01-17,2022-07-07,88,True
e76eb1ce,E7857,P2023308,Digital Strategist,2022-01-17,2022-07-07,92,True
2ec8c07c,E8974,P2023308,Digital Strategist,2022-01-17,2022-07-07,100,True
f5b821cc,E5682,P2023308,Change Manager,2022-01-17,2022-07-07,80,True
62b222b1,E9677,P2023308,Change Manager,2022-01-17,2022-07-07,88,True
d19cb26b,E9997,P2023308,Change Manager,2022-01-17,2022-07-07,84,True
6a02ab9b,E7007,P2023308,Change Manager,2022-01-17,2022-07-07,85,True
4952159b,E5538,P2023308,Digital Strategist,2022-01-17,2022-07-07,93,True
244130fb,E5347,P2023308,Digital Strategist,2022-01-17,2022-07-07,93,True
5e025cca,E6950,P2023308,Digital Strategist,2022-01-17,2022-07-07,80,True
e8e88a54,E4940,P2023309,Embedded Engineer,2023-08-15,2024-05-17,92,True
e94ca7a4,E5484,P2023309,IoT Architect,2023-08-15,2024-05-17,92,True
fc9e3dc2,E8949,P2023309,Embedded Engineer,2023-08-15,2024-05-17,85,True
cc2a272a,E7677,P2023309,Embedded Engineer,2023-08-15,2024-05-17,97,True
677488ad,E2267,P2023309,Embedded Engineer,2023-08-15,2024-05-17,93,True
222e0dbb,E4166,P2023309,Junior Embedded Engineer,2023-08-15,2024-05-17,96,True
796a5eff,E7851,P2023310,SOC Analyst,2023-09-24,2025-01-13,86,True
6231c859,E9836,P2023310,Junior SOC Analyst,2023-09-24,2025-01-13,86,True
56335d6a,E8177,P2023310,SOC Analyst,2023-09-24,2025-01-13,95,True
64ef5c22,E3862,P2023310,SOC Analyst,2023-09-24,2025-01-13,94,True
37243b3d,E1498,P2023310,Junior SOC Analyst,2023-09-24,2025-01-13,94,True
0d6037cf,E8711,P2023310,SOC Analyst,2023-09-24,2025-01-13,94,True
64285dfe,E7609,P2023310,SOC Analyst,2023-09-24,2025-01-13,91,True
de292b3d,E7639,P2023310,Security Architect,2023-09-24,2025-01-13,83,True
03e16403,E5801,P2023311,Data Engineer,2021-06-25,2021-09-30,100,True
66a1df63,E4824,P2023311,Junior Analytics Consultant,2021-06-25,2021-09-30,98,True
b106f9d5,E9221,P2023311,Data Engineer,2021-06-25,2021-09-30,91,False
3df00320,E8154,P2023312,Embedded Engineer,2021-08-10,2022-12-24,84,True
fbeba4f0,E2679,P2023312,Junior Embedded Engineer,2021-08-10,2022-12-24,88,True
744b7e04,E4881,P2023312,Embedded Engineer,2021-08-10,2022-12-24,99,True
31480a4d,E1606,P2023312,Embedded Engineer,2021-08-10,2022-12-24,98,True
72510e21,E5308,P2023313,IoT Architect,2021-06-09,2022-07-21,100,True
bdb1128d,E6486,P2023313,Junior Embedded Engineer,2021-06-09,2022-07-21,83,True
a19459ea,E8967,P2023313,Embedded Engineer,2021-06-09,2022-07-21,83,False
4083d3ed,E6196,P2023313,Embedded Engineer,2021-06-09,2022-07-21,98,True
80c028a8,E1980,P2023314,Cloud Architect,2021-06-15,2022-03-28,88,True
056fa4bf,E5555,P2023314,Solutions Architect,2021-06-15,2022-03-28,81,True
9e668744,E1522,P2023314,DevOps Engineer,2021-06-15,2022-03-28,82,True
7e99cffa,E8255,P2023314,DevOps Engineer,2021-06-15,2022-03-28,85,True
c7f2cb81,E6453,P2023314,Junior DevOps Engineer,2021-06-15,2022-03-28,91,True
8b89e41c,E5040,P2023314,DevOps Engineer,2021-06-15,2022-03-28,81,True
ebed73e1,E4949,P2023315,IoT Architect,2021-09-18,2023-03-11,96,True
64285885,E9479,P2023315,Embedded Engineer,2021-09-18,2023-03-11,82,False
d32eaada,E9591,P2023315,IoT Architect,2021-09-18,2023-03-11,95,True
5702c842,E4380,P2023315,Embedded Engineer,2021-09-18,2023-03-11,96,True
8f1ddcc8,E6171,P2023315,Embedded Engineer,2021-09-18,2023-03-11,95,True
35c14302,E5250,P2023316,ML Engineer,2021-04-20,2022-04-05,84,True
fb3a882d,E9605,P2023316,Junior Data Scientist,2021-04-20,2022-04-05,97,False
38f1a1c7,E2004,P2023316,AI Architect,2021-04-20,2022-04-05,94,True
419ab7c3,E5864,P2023316,AI Architect,2021-04-20,2022-04-05,93,True
6e856ea0,E1895,P2023316,ML Engineer,2021-04-20,2022-04-05,83,True
fe196357,E7974,P2023316,Junior ML Engineer,2021-04-20,2022-04-05,80,True
5eb4d9cc,E9225,P2023316,Data Scientist,2021-04-20,2022-04-05,91,False
91c92cf6,E9187,P2023316,Junior NLP Specialist,2021-04-20,2022-04-05,91,True
365e6d44,E5589,P2023317,Analytics Consultant,2021-10-19,2022-11-25,87,False
f0508ed3,E1702,P2023317,Analytics Consultant,2021-10-19,2022-11-25,99,False
0e456be1,E8512,P2023317,Data Engineer,2021-10-19,2022-11-25,90,True
4e656032,E1725,P2023317,Data Engineer,2021-10-19,2022-11-25,96,True
ab6f6896,E2310,P2023317,Data Engineer,2021-10-19,2022-11-25,80,False
b08d040c,E3976,P2023317,Data Engineer,2021-10-19,2022-11-25,98,True
ff3e0efc,E6590,P2023317,Junior Data Engineer,2021-10-19,2022-11-25,82,True
93bbcaa9,E3706,P2023318,Functional Analyst,2023-03-06,2024-03-12,81,True
5de5cc7a,E1128,P2023318,Junior Functional Analyst,2023-03-06,2024-03-12,100,True
73009619,E9161,P2023318,Functional Analyst,2023-03-06,2024-03-12,86,True
9bf40a96,E1883,P2023318,ERP Consultant,2023-03-06,2024-03-12,92,True
e8acf017,E5701,P2023319,Analytics Consultant,2023-08-09,2024-05-25,91,True
c34b61fa,E8662,P2023319,BI Specialist,2023-08-09,2024-05-25,94,True
492cdf54,E6072,P2023319,Junior Analytics Consultant,2023-08-09,2024-05-25,90,True
7b3d0991,E4591,P2023319,Analytics Consultant,2023-08-09,2024-05-25,81,True
5a232be7,E4421,P2023319,Data Engineer,2023-08-09,2024-05-25,96,True
c90ff06e,E9925,P2023319,Data Engineer,2023-08-09,2024-05-25,92,True
b0fb61c8,E5219,P2023319,Junior BI Specialist,2023-08-09,2024-05-25,99,True
e8620a19,E8121,P2023319,Analytics Consultant,2023-08-09,2024-05-25,95,True
2afe7896,E3270,P2023320,Digital Strategist,2023-05-10,2024-03-14,83,True
8ae55575,E3231,P2023320,Digital Strategist,2023-05-10,2024-03-14,89,True
1031b390,E3445,P2023320,Digital Strategist,2023-05-10,2024-03-14,83,False
774961cb,E9215,P2023320,Change Manager,2023-05-10,2024-03-14,97,True
ce7a966a,E3759,P2023320,Digital Strategist,2023-05-10,2024-03-14,87,True
2d7d03a6,E8818,P2023320,Digital Strategist,2023-05-10,2024-03-14,85,True
66ea0bdf,E2819,P2023320,Change Manager,2023-05-10,2024-03-14,89,True
af7c5ac0,E8657,P2023320,Change Manager,2023-05-10,2024-03-14,91,True
67db495f,E8682,P2023321,SOC Analyst,2022-12-05,2023-06-06,90,True
bda2d77b,E8177,P2023321,SOC Analyst,2022-12-05,2023-06-06,90,True
408c542f,E2805,P2023321,Security Architect,2022-12-05,2023-06-06,100,True
e9b93d57,E7802,P2023321,SOC Analyst,2022-12-05,2023-06-06,96,True
42241de9,E4455,P2023321,SOC Analyst,2022-12-05,2023-06-06,89,True
a5d8d9fa,E3138,P2023321,Security Architect,2022-12-05,2023-06-06,98,False
d792ac25,E5844,P2023321,Pentester,2022-12-05,2023-06-06,99,True
7bdbea57,E2630,P2023322,Blockchain Developer,2022-08-11,2023-03-19,82,True
2a3dae97,E4151,P2023322,Junior Blockchain Developer,2022-08-11,2023-03-19,93,True
efc0d176,E9248,P2023322,Junior Smart Contract Engineer,2022-08-11,2023-03-19,99,True
dfce0a9a,E7193,P2023322,Blockchain Developer,2022-08-11,2023-03-19,80,True
85e30e32,E8758,P2023322,Blockchain Developer,2022-08-11,2023-03-19,87,True
4862b31b,E9042,P2023322,Blockchain Developer,2022-08-11,2023-03-19,97,True
23a289cc,E7371,P2023322,Blockchain Developer,2022-08-11,2023-03-19,82,True
2fef2a91,E1109,P2023322,Blockchain Developer,2022-08-11,2023-03-19,100,True
cc173af3,E3660,P2023322,Smart Contract Engineer,2022-08-11,2023-03-19,97,True
6ce28cc3,E9005,P2023322,Junior Blockchain Developer,2022-08-11,2023-03-19,89,True
01acdb08,E1043,P2023323,Analytics Consultant,2022-10-03,2023-08-25,95,True
9d23de62,E2916,P2023323,Analytics Consultant,2022-10-03,2023-08-25,84,True
7a579659,E5376,P2023323,BI Specialist,2022-10-03,2023-08-25,83,True
895ec9d6,E4926,P2023323,Analytics Consultant,2022-10-03,2023-08-25,80,True
7b24b9a9,E4095,P2023323,Data Engineer,2022-10-03,2023-08-25,89,True
edcb5316,E3820,P2023323,Data Engineer,2022-10-03,2023-08-25,85,True
65130cdb,E1902,P2023324,Data Engineer,2021-10-14,2022-02-12,92,True
3817280b,E3733,P2023324,Data Engineer,2021-10-14,2022-02-12,96,True
cdc38e79,E4850,P2023324,Analytics Consultant,2021-10-14,2022-02-12,89,True
e3d4a266,E7282,P2023324,BI Specialist,2021-10-14,2022-02-12,86,True
1b49864f,E9669,P2023324,Junior Data Engineer,2021-10-14,2022-02-12,86,True
239cb790,E5775,P2023324,Data Engineer,2021-10-14,2022-02-12,81,True
5f82a2f8,E8323,P2023324,Data Engineer,2021-10-14,2022-02-12,81,True
758ccb1f,E7425,P2023325,Cloud Architect,2022-01-28,2022-12-14,99,True
2ed8221d,E7600,P2023325,DevOps Engineer,2022-01-28,2022-12-14,82,True
df3926e3,E8570,P2023325,DevOps Engineer,2022-01-28,2022-12-14,87,True
f971181e,E3995,P2023325,DevOps Engineer,2022-01-28,2022-12-14,88,True
cbef3b67,E1255,P2023326,Change Manager,2022-09-18,2024-01-21,100,True
f93f59b9,E3074,P2023326,Digital Strategist,2022-09-18,2024-01-21,81,True
408f43b4,E6725,P2023326,Digital Strategist,2022-09-18,2024-01-21,86,True
1c04c76e,E2442,P2023326,Change Manager,2022-09-18,2024-01-21,94,True
d373188d,E5555,P2023327,IoT Architect,2022-06-05,2023-01-31,95,True
565a5f50,E1136,P2023327,Embedded Engineer,2022-06-05,2023-01-31,81,True
b44d3185,E2797,P2023327,IoT Architect,2022-06-05,2023-01-31,83,True
84b346a3,E5310,P2023327,Embedded Engineer,2022-06-05,2023-01-31,92,True
2765ae86,E9013,P2023327,Embedded Engineer,2022-06-05,2023-01-31,99,True
db7576a9,E8777,P2023327,Embedded Engineer,2022-06-05,2023-01-31,82,True
582d511c,E4120,P2023327,IoT Architect,2022-06-05,2023-01-31,91,True
d5deb5ff,E6326,P2023327,Junior Embedded Engineer,2022-06-05,2023-01-31,81,True
4b59c91a,E4656,P2023327,Junior Embedded Engineer,2022-06-05,2023-01-31,93,True
7b86cc26,E3314,P2023327,Embedded Engineer,2022-06-05,2023-01-31,94,True
28079bed,E8161,P2023328,Smart Contract Engineer,2023-08-04,2024-06-04,87,True
5479e4c7,E1585,P2023328,Blockchain Developer,2023-08-04,2024-06-04,98,True
51bba4f8,E2413,P2023328,Smart Contract Engineer,2023-08-04,2024-06-04,84,True
dd46f32d,E9678,P2023328,Junior Blockchain Developer,2023-08-04,2024-06-04,86,True
9da02f7d,E9326,P2023329,Embedded Engineer,2022-02-27,2023-08-01,84,False
c1265405,E5672,P2023329,Embedded Engineer,2022-02-27,2023-08-01,99,True
cdaa0020,E7371,P2023329,Embedded Engineer,2022-02-27,2023-08-01,93,True
46dede62,E2412,P2023329,Junior Embedded Engineer,2022-02-27,2023-08-01,92,False
b6a318b4,E6750,P2023329,Junior Embedded Engineer,2022-02-27,2023-08-01,88,True
a9925991,E2796,P2023330,ML Engineer,2021-07-21,2022-12-17,89,True
13e79b93,E3225,P2023330,ML Engineer,2021-07-21,2022-12-17,100,True
692bd7cd,E1888,P2023330,Junior Data Scientist,2021-07-21,2022-12-17,87,True
f02af390,E5601,P2023330,NLP Specialist,2021-07-21,2022-12-17,100,True
ecc44a88,E9781,P2023330,NLP Specialist,2021-07-21,2022-12-17,87,True
e8b5f19b,E1270,P2023330,Junior Data Scientist,2021-07-21,2022-12-17,93,False
9a5f5c8e,E9874,P2023330,ML Engineer,2021-07-21,2022-12-17,88,True
649e1f89,E4699,P2023331,Solutions Architect,2022-09-25,2023-01-23,98,True
197c126e,E5584,P2023331,DevOps Engineer,2022-09-25,2023-01-23,85,True
ed06ef07,E1752,P2023331,Junior DevOps Engineer,2022-09-25,2023-01-23,93,True
be781afa,E5089,P2023331,DevOps Engineer,2022-09-25,2023-01-23,91,True
db86592f,E1622,P2023331,DevOps Engineer,2022-09-25,2023-01-23,86,True
58d48cf2,E6920,P2023331,DevOps Engineer,2022-09-25,2023-01-23,84,True
e430e158,E6668,P2023331,Cloud Architect,2022-09-25,2023-01-23,85,True
fa2c20e6,E8969,P2023331,Solutions Architect,2022-09-25,2023-01-23,94,True
ef7613fd,E4816,P2023331,DevOps Engineer,2022-09-25,2023-01-23,96,True
5a701973,E9749,P2023331,Cloud Architect,2022-09-25,2023-01-23,95,True
272c4892,E3703,P2023331,DevOps Engineer,2022-09-25,2023-01-23,93,False
7f95ee81,E8665,P2023331,DevOps Engineer,2022-09-25,2023-01-23,81,False
f7589fec,E2643,P2023332,Smart Contract Engineer,2023-01-07,2023-08-21,98,True
0e46fdcc,E3124,P2023332,Blockchain Developer,2023-01-07,2023-08-21,90,True
76af4faf,E8877,P2023332,Junior Blockchain Developer,2023-01-07,2023-08-21,91,True
1c01b54b,E5984,P2023332,Smart Contract Engineer,2023-01-07,2023-08-21,100,True
59d7b73d,E5290,P2023333,Digital Strategist,2023-02-12,2023-06-23,100,True
5d262021,E9218,P2023333,Digital Strategist,2023-02-12,2023-06-23,90,True
418ca211,E2547,P2023333,Change Manager,2023-02-12,2023-06-23,98,True
8cd87d42,E2967,P2023333,Change Manager,2023-02-12,2023-06-23,82,True
086237c2,E7466,P2023333,Change Manager,2023-02-12,2023-06-23,93,True
86288134,E5101,P2023333,Digital Strategist,2023-02-12,2023-06-23,89,True
04f6c0e0,E7259,P2023333,Junior Change Manager,2023-02-12,2023-06-23,87,True
dffe8e11,E4246,P2023334,Security Architect,2022-05-08,2022-07-04,87,True
17c26bd1,E9760,P2023334,SOC Analyst,2022-05-08,2022-07-04,97,True
d1eba759,E8536,P2023334,SOC Analyst,2022-05-08,2022-07-04,97,True
dda86a5f,E5024,P2023334,SOC Analyst,2022-05-08,2022-07-04,93,True
448adcdd,E2587,P2023334,Pentester,2022-05-08,2022-07-04,81,True
7dc6808d,E9305,P2023334,Pentester,2022-05-08,2022-07-04,90,True
97616e3d,E5755,P2023334,Pentester,2022-05-08,2022-07-04,97,True
16778105,E2399,P2023334,Junior Pentester,2022-05-08,2022-07-04,95,False
f43e58b0,E2294,P2023335,Analytics Consultant,2022-01-20,2022-04-30,93,True
c9d50290,E7326,P2023335,Junior Data Engineer,2022-01-20,2022-04-30,81,True
e8382237,E9045,P2023335,Data Engineer,2022-01-20,2022-04-30,94,True
3d31b8af,E5287,P2023336,BI Specialist,2022-09-29,2023-04-10,86,True
548d5473,E2087,P2023336,Analytics Consultant,2022-09-29,2023-04-10,99,True
58c9ce8a,E9658,P2023336,Analytics Consultant,2022-09-29,2023-04-10,96,True
08413ee5,E1463,P2023336,Data Engineer,2022-09-29,2023-04-10,81,True
8e41effd,E3648,P2023337,ML Engineer,2021-07-11,2022-08-17,80,True
a89e6734,E3457,P2023337,AI Architect,2021-07-11,2022-08-17,81,False
482c4837,E3412,P2023337,Data Scientist,2021-07-11,2022-08-17,92,True
9da52652,E7984,P2023338,Smart Contract Engineer,2023-11-27,2025-01-04,80,False
8d770b76,E7116,P2023338,Blockchain Developer,2023-11-27,2025-01-04,84,True
b2e1d0f0,E4380,P2023338,Junior Blockchain Developer,2023-11-27,2025-01-04,96,True
18619a9d,E8260,P2023338,Junior Smart Contract Engineer,2023-11-27,2025-01-04,86,True
1b535e8e,E2708,P2023338,Blockchain Developer,2023-11-27,2025-01-04,91,True
0f5a2d2f,E2944,P2023338,Smart Contract Engineer,2023-11-27,2025-01-04,93,True
e59938ec,E9760,P2023339,Smart Contract Engineer,2023-05-15,2023-08-15,82,True
0e748d80,E9903,P2023339,Smart Contract Engineer,2023-05-15,2023-08-15,96,True
ab6ee030,E7176,P2023339,Junior Blockchain Developer,2023-05-15,2023-08-15,87,True
fafbcbcd,E7308,P2023339,Blockchain Developer,2023-05-15,2023-08-15,99,True
d2d38f4e,E8496,P2023339,Blockchain Developer,2023-05-15,2023-08-15,97,False
b95e618e,E9230,P2023339,Junior Blockchain Developer,2023-05-15,2023-08-15,82,True
ce23733e,E7173,P2023339,Junior Smart Contract Engineer,2023-05-15,2023-08-15,96,True
dffdaf03,E9831,P2023339,Smart Contract Engineer,2023-05-15,2023-08-15,98,True
d31eacf8,E8371,P2023339,Smart Contract Engineer,2023-05-15,2023-08-15,90,True
fffc1c9e,E9593,P2023340,NLP Specialist,2021-03-11,2022-04-19,89,True
0fcb65a4,E8781,P2023340,ML Engineer,2021-03-11,2022-04-19,88,True
aa334cf6,E4912,P2023340,ML Engineer,2021-03-11,2022-04-19,86,True
775797e2,E2529,P2023340,Data Scientist,2021-03-11,2022-04-19,95,True
aa764528,E3878,P2023340,Junior NLP Specialist,2021-03-11,2022-04-19,81,False
070ba2f5,E9193,P2023340,NLP Specialist,2021-03-11,2022-04-19,96,True
f1ffe9e7,E8353,P2023340,Data Scientist,2021-03-11,2022-04-19,85,True
fe98f207,E9923,P2023340,ML Engineer,2021-03-11,2022-04-19,85,True
03a002d2,E5284,P2023340,Junior Data Scientist,2021-03-11,2022-04-19,87,True
42d42b04,E6888,P2023340,Junior ML Engineer,2021-03-11,2022-04-19,81,True
ad9b19db,E9420,P2023341,Change Manager,2021-01-07,2021-12-29,99,False
f179aabd,E9321,P2023341,Digital Strategist,2021-01-07,2021-12-29,97,False
fde03f5f,E3693,P2023341,Digital Strategist,2021-01-07,2021-12-29,96,True
6127a791,E6677,P2023341,Junior Digital Strategist,2021-01-07,2021-12-29,98,True
b7a42505,E7839,P2023342,Blockchain Developer,2021-05-21,2022-08-20,95,True
cc62a1e5,E6665,P2023342,Blockchain Developer,2021-05-21,2022-08-20,94,True
6b16c027,E6022,P2023342,Blockchain Developer,2021-05-21,2022-08-20,92,True
99b9b407,E9061,P2023342,Blockchain Developer,2021-05-21,2022-08-20,80,True
1b83b812,E1050,P2023342,Smart Contract Engineer,2021-05-21,2022-08-20,90,True
7f1fa026,E9867,P2023342,Smart Contract Engineer,2021-05-21,2022-08-20,81,True
1f820c0e,E3032,P2023342,Smart Contract Engineer,2021-05-21,2022-08-20,97,True
f85d5df7,E3594,P2023342,Smart Contract Engineer,2021-05-21,2022-08-20,86,True
88a8593f,E7178,P2023342,Smart Contract Engineer,2021-05-21,2022-08-20,89,True
18005414,E7922,P2023342,Blockchain Developer,2021-05-21,2022-08-20,96,True
b9f542ab,E5106,P2023342,Blockchain Developer,2021-05-21,2022-08-20,81,False
40224eca,E7419,P2023342,Blockchain Developer,2021-05-21,2022-08-20,89,True
a5228667,E3337,P2023343,Digital Strategist,2021-06-20,2022-10-18,82,True
6d475829,E7523,P2023343,Junior Change Manager,2021-06-20,2022-10-18,93,True
b5a486d6,E2032,P2023343,Digital Strategist,2021-06-20,2022-10-18,99,True
f5bb59d4,E9369,P2023343,Digital Strategist,2021-06-20,2022-10-18,91,True
18b2c8f1,E2821,P2023343,Change Manager,2021-06-20,2022-10-18,95,True
c6c38ab8,E2290,P2023344,Blockchain Developer,2021-02-15,2021-06-01,97,True
e9dcf9a3,E1530,P2023344,Smart Contract Engineer,2021-02-15,2021-06-01,98,True
4c1b962f,E6119,P2023344,Blockchain Developer,2021-02-15,2021-06-01,91,True
e8c63669,E8760,P2023344,Blockchain Developer,2021-02-15,2021-06-01,80,False
21cc0c1b,E6368,P2023345,Pentester,2022-12-09,2023-07-13,99,True
6fa5009a,E5052,P2023345,Security Architect,2022-12-09,2023-07-13,83,True
1f9d64bc,E6966,P2023345,SOC Analyst,2022-12-09,2023-07-13,89,True
2c757079,E5942,P2023345,SOC Analyst,2022-12-09,2023-07-13,96,True
fde01f02,E6717,P2023345,Pentester,2022-12-09,2023-07-13,86,True
b0953a53,E4168,P2023345,SOC Analyst,2022-12-09,2023-07-13,81,True
b48f8b85,E7256,P2023345,Security Architect,2022-12-09,2023-07-13,85,True
1fd0e779,E7751,P2023345,SOC Analyst,2022-12-09,2023-07-13,91,True
5af28382,E1023,P2023346,Solutions Architect,2022-10-12,2024-01-18,96,True
fced3699,E2435,P2023346,Solutions Architect,2022-10-12,2024-01-18,98,False
36acdfa9,E7514,P2023346,DevOps Engineer,2022-10-12,2024-01-18,81,True
8d6706d0,E7436,P2023346,Cloud Architect,2022-10-12,2024-01-18,99,True
6719ce3b,E8862,P2023346,DevOps Engineer,2022-10-12,2024-01-18,80,True
b68cd3cd,E4407,P2023346,DevOps Engineer,2022-10-12,2024-01-18,94,True
088ba469,E6606,P2023346,DevOps Engineer,2022-10-12,2024-01-18,95,False
