project_id,client,tech_domain,service_type,start_date,end_date,duration_months,team_size,team_roles,avg_experience,min_experience,max_experience,junior_count,hourly_cost,locations,status,client_complaints,revenue,expenses,profit,profit_margin,satisfaction,tender_id,communication_channel,is_rfp,is_repeat_client,project_complexity
P2021012,"Reid, Ferguson and Sanchez Technologies",IoT,Assessment,2023-04-03,2023-12-05,8,10,"[{'employee_id': 'E5963', 'role': 'IoT Architect', 'years_experience': 8.2, 'hourly_rate': 212.86, 'is_lead': True}, {'employee_id': 'E8377', 'role': 'Embedded Engineer', 'years_experience': 5.3, 'hourly_rate': 100.17, 'is_lead': False}, {'employee_id': 'E6489', 'role': 'Embedded Engineer', 'years_experience': 7.5, 'hourly_rate': 80.45, 'is_lead': False}, {'employee_id': 'E2829', 'role': 'Junior Embedded Engineer', 'years_experience': 1.1, 'hourly_rate': 79.38, 'is_lead': False}, {'employee_id': 'E9711', 'role': 'Embedded Engineer', 'years_experience': 5.0, 'hourly_rate': 81.68, 'is_lead': False}, {'employee_id': 'E3463', 'role': 'Embedded Engineer', 'years_experience': 5.6, 'hourly_rate': 92.21, 'is_lead': False}, {'employee_id': 'E4237', 'role': 'Embedded Engineer', 'years_experience': 8.2, 'hourly_rate': 181.31, 'is_lead': False}, {'employee_id': 'E8125', 'role': 'Embedded Engineer', 'years_experience': 5.2, 'hourly_rate': 118.54, 'is_lead': False}, {'employee_id': 'E1652', 'role': 'Embedded Engineer', 'years_experience': 6.9, 'hourly_rate': 172.96, 'is_lead': False}, {'employee_id': 'E8540', 'role': 'Embedded Engineer', 'years_experience': 9.4, 'hourly_rate': 145.52, 'is_lead': False}]",6.24,1.1,9.4,1,1265.08,['Marseille'],On-Time,2,1208238068.07,832113557.48,376124510.59,0.31129999999999997,8,T2022272,Email,False,True,Medium
P2021013,"Hoffman, Baker and Richards Systems",Cybersecurity,Assessment,2021-02-18,2021-12-22,10,8,"[{'employee_id': 'E3928', 'role': 'Pentester', 'years_experience': 10.1, 'hourly_rate': 167.8, 'is_lead': True}, {'employee_id': 'E1287', 'role': 'Pentester', 'years_experience': 7.9, 'hourly_rate': 215.92, 'is_lead': False}, {'employee_id': 'E1583', 'role': 'Pentester', 'years_experience': 6.1, 'hourly_rate': 138.07, 'is_lead': False}, {'employee_id': 'E1599', 'role': 'SOC Analyst', 'years_experience': 4.2, 'hourly_rate': 94.86, 'is_lead': False}, {'employee_id': 'E5073', 'role': 'SOC Analyst', 'years_experience': 2.2, 'hourly_rate': 88.09, 'is_lead': False}, {'employee_id': 'E2549', 'role': 'SOC Analyst', 'years_experience': 8.0, 'hourly_rate': 121.87, 'is_lead': False}, {'employee_id': 'E9084', 'role': 'Security Architect', 'years_experience': 9.9, 'hourly_rate': 224.39, 'is_lead': False}, {'employee_id': 'E6658', 'role': 'Pentester', 'years_experience': 8.1, 'hourly_rate': 185.48, 'is_lead': False}]",7.0625,2.2,10.1,1,1236.48,['Berlin'],On-Time,0,770143305.91,499360919.55,270782386.36,0.35159999999999997,9,T2022107,Referral,True,False,High
P2021014,"Ross, Robinson and Bright Solutions",Blockchain,Strategy,2023-02-03,2023-03-24,1,4,"[{'employee_id': 'E2656', 'role': 'Blockchain Developer', 'years_experience': 9.3, 'hourly_rate': 238.83, 'is_lead': True}, {'employee_id': 'E6534', 'role': 'Blockchain Developer', 'years_experience': 10.4, 'hourly_rate': 211.12, 'is_lead': False}, {'employee_id': 'E7922', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.9, 'hourly_rate': 83.19, 'is_lead': False}, {'employee_id': 'E5208', 'role': 'Blockchain Developer', 'years_experience': 6.0, 'hourly_rate': 205.11, 'is_lead': False}]",6.9,1.9,10.4,1,738.25,['London'],Delayed,1,596317.01,440022.32,156294.69,0.2621,6,,Direct,False,False,Medium
P2021015,Carlson-Cruz Labs,Data Analytics,Integration,2023-08-27,2024-01-14,4,3,"[{'employee_id': 'E5502', 'role': 'BI Specialist', 'years_experience': 8.1, 'hourly_rate': 167.73, 'is_lead': True}, {'employee_id': 'E5535', 'role': 'Data Engineer', 'years_experience': 6.3, 'hourly_rate': 95.44, 'is_lead': False}, {'employee_id': 'E7531', 'role': 'Data Engineer', 'years_experience': 4.6, 'hourly_rate': 93.02, 'is_lead': False}]",6.333333333333333,4.6,8.1,0,356.19,['Paris'],On-Time,1,914627.53,606032.2,308595.33,0.33740000000000003,7,,Direct,False,True,High
P2021016,Abbott-Munoz Systems,Digital Transformation,Assessment,2022-10-14,2023-01-01,2,12,"[{'employee_id': 'E4683', 'role': 'Digital Strategist', 'years_experience': 12.1, 'hourly_rate': 277.94, 'is_lead': True}, {'employee_id': 'E4621', 'role': 'Change Manager', 'years_experience': 8.5, 'hourly_rate': 185.48, 'is_lead': False}, {'employee_id': 'E8547', 'role': 'Change Manager', 'years_experience': 7.0, 'hourly_rate': 227.79, 'is_lead': False}, {'employee_id': 'E9871', 'role': 'Change Manager', 'years_experience': 7.4, 'hourly_rate': 113.44, 'is_lead': False}, {'employee_id': 'E6618', 'role': 'Digital Strategist', 'years_experience': 8.2, 'hourly_rate': 182.16, 'is_lead': False}, {'employee_id': 'E8280', 'role': 'Change Manager', 'years_experience': 8.9, 'hourly_rate': 202.32, 'is_lead': False}, {'employee_id': 'E4451', 'role': 'Change Manager', 'years_experience': 10.0, 'hourly_rate': 178.54, 'is_lead': False}, {'employee_id': 'E7390', 'role': 'Digital Strategist', 'years_experience': 6.7, 'hourly_rate': 137.82, 'is_lead': False}, {'employee_id': 'E2287', 'role': 'Digital Strategist', 'years_experience': 8.3, 'hourly_rate': 210.55, 'is_lead': False}, {'employee_id': 'E2361', 'role': 'Change Manager', 'years_experience': 6.9, 'hourly_rate': 144.84, 'is_lead': False}, {'employee_id': 'E5981', 'role': 'Change Manager', 'years_experience': 9.0, 'hourly_rate': 200.49, 'is_lead': False}, {'employee_id': 'E8397', 'role': 'Change Manager', 'years_experience': 8.8, 'hourly_rate': 191.75, 'is_lead': False}]",8.483333333333333,6.7,12.1,0,2253.12,['Lyon'],On-Time,2,11205180.33,7402534.31,3802646.02,0.339365,9,,Direct,False,False,Medium
P2021017,"Watts, Robinson and Nguyen Technologies",Data Analytics,Strategy,2021-02-17,2022-04-07,13,6,"[{'employee_id': 'E9040', 'role': 'BI Specialist', 'years_experience': 11.8, 'hourly_rate': 173.23, 'is_lead': True}, {'employee_id': 'E9807', 'role': 'Junior BI Specialist', 'years_experience': 1.4, 'hourly_rate': 77.83, 'is_lead': False}, {'employee_id': 'E3023', 'role': 'Analytics Consultant', 'years_experience': 7.2, 'hourly_rate': 242.75, 'is_lead': False}, {'employee_id': 'E4462', 'role': 'Data Engineer', 'years_experience': 8.0, 'hourly_rate': 152.83, 'is_lead': False}, {'employee_id': 'E5740', 'role': 'Junior Analytics Consultant', 'years_experience': 2.1, 'hourly_rate': 67.71, 'is_lead': False}, {'employee_id': 'E7571', 'role': 'Data Engineer', 'years_experience': 7.4, 'hourly_rate': 243.77, 'is_lead': False}]",6.316666666666667,1.4,11.8,2,958.12,['Paris'],Delayed,2,976887837.46,767357118.98,209530718.48,0.214488,1,T2021147,LinkedIn,True,False,Medium
P2021018,Rodriguez-Graham Systems,ERP Implementation,Training,2023-03-15,2023-08-07,4,11,"[{'employee_id': 'E9107', 'role': 'Functional Analyst', 'years_experience': 10.8, 'hourly_rate': 197.69, 'is_lead': True}, {'employee_id': 'E8363', 'role': 'Functional Analyst', 'years_experience': 5.4, 'hourly_rate': 80.61, 'is_lead': False}, {'employee_id': 'E7554', 'role': 'ERP Consultant', 'years_experience': 5.7, 'hourly_rate': 124.86, 'is_lead': False}, {'employee_id': 'E8602', 'role': 'Functional Analyst', 'years_experience': 6.7, 'hourly_rate': 185.7, 'is_lead': False}, {'employee_id': 'E7280', 'role': 'ERP Consultant', 'years_experience': 6.7, 'hourly_rate': 123.48, 'is_lead': False}, {'employee_id': 'E7852', 'role': 'Functional Analyst', 'years_experience': 3.8, 'hourly_rate': 88.45, 'is_lead': False}, {'employee_id': 'E4673', 'role': 'ERP Consultant', 'years_experience': 4.4, 'hourly_rate': 136.91, 'is_lead': False}, {'employee_id': 'E7697', 'role': 'ERP Consultant', 'years_experience': 3.7, 'hourly_rate': 132.9, 'is_lead': False}, {'employee_id': 'E5095', 'role': 'Junior Functional Analyst', 'years_experience': 3.0, 'hourly_rate': 58.61, 'is_lead': False}, {'employee_id': 'E2490', 'role': 'Functional Analyst', 'years_experience': 6.4, 'hourly_rate': 201.57, 'is_lead': False}, {'employee_id': 'E7378', 'role': 'Junior ERP Consultant', 'years_experience': 1.6, 'hourly_rate': 59.69, 'is_lead': False}]",5.290909090909091,1.6,10.8,1,1390.47,['Berlin'],On-Time,0,12465196.47,9057211.76,3407984.71,0.2734,10,,Direct,False,True,Medium
P2021019,Davis and Sons Technologies,Blockchain,Integration,2021-09-29,2022-03-28,6,6,"[{'employee_id': 'E1506', 'role': 'Blockchain Developer', 'years_experience': 8.0, 'hourly_rate': 185.85, 'is_lead': True}, {'employee_id': 'E8523', 'role': 'Smart Contract Engineer', 'years_experience': 5.4, 'hourly_rate': 201.75, 'is_lead': False}, {'employee_id': 'E4963', 'role': 'Smart Contract Engineer', 'years_experience': 9.5, 'hourly_rate': 216.31, 'is_lead': False}, {'employee_id': 'E9195', 'role': 'Smart Contract Engineer', 'years_experience': 5.4, 'hourly_rate': 117.98, 'is_lead': False}, {'employee_id': 'E3609', 'role': 'Smart Contract Engineer', 'years_experience': 3.7, 'hourly_rate': 121.51, 'is_lead': False}, {'employee_id': 'E1112', 'role': 'Blockchain Developer', 'years_experience': 9.3, 'hourly_rate': 183.6, 'is_lead': False}]",6.883333333333333,3.7,9.5,0,1027.0,['Berlin'],On-Time,1,6914651.33,5746766.72,1167884.61,0.1689,6,,Direct,False,False,High
P2021020,"Henderson, Ramirez and Lewis Solutions",AI/ML,Assessment,2023-05-05,2024-10-06,17,8,"[{'employee_id': 'E9803', 'role': 'Data Scientist', 'years_experience': 8.8, 'hourly_rate': 266.38, 'is_lead': True}, {'employee_id': 'E8184', 'role': 'AI Architect', 'years_experience': 8.5, 'hourly_rate': 225.03, 'is_lead': False}, {'employee_id': 'E1979', 'role': 'NLP Specialist', 'years_experience': 4.6, 'hourly_rate': 125.07, 'is_lead': False}, {'employee_id': 'E1653', 'role': 'NLP Specialist', 'years_experience': 8.4, 'hourly_rate': 228.46, 'is_lead': False}, {'employee_id': 'E8021', 'role': 'NLP Specialist', 'years_experience': 10.8, 'hourly_rate': 179.59, 'is_lead': False}, {'employee_id': 'E3391', 'role': 'ML Engineer', 'years_experience': 6.0, 'hourly_rate': 117.01, 'is_lead': False}, {'employee_id': 'E2831', 'role': 'Junior NLP Specialist', 'years_experience': 2.0, 'hourly_rate': 53.26, 'is_lead': False}, {'employee_id': 'E7764', 'role': 'Data Scientist', 'years_experience': 4.7, 'hourly_rate': 110.45, 'is_lead': False}]",6.725,2.0,10.8,1,1305.25,['Paris'],Delayed,0,1594756082.85,1249714656.76,345041426.09,0.21636000000000002,1,T2022292,LinkedIn,True,True,Medium
P2021021,Carlson-Cruz Labs,Cybersecurity,Strategy,2023-10-04,2024-11-22,13,4,"[{'employee_id': 'E5259', 'role': 'Security Architect', 'years_experience': 10.3, 'hourly_rate': 204.12, 'is_lead': True}, {'employee_id': 'E8285', 'role': 'SOC Analyst', 'years_experience': 8.1, 'hourly_rate': 217.87, 'is_lead': False}, {'employee_id': 'E5225', 'role': 'Pentester', 'years_experience': 6.4, 'hourly_rate': 195.69, 'is_lead': False}, {'employee_id': 'E3294', 'role': 'Pentester', 'years_experience': 5.0, 'hourly_rate': 100.99, 'is_lead': False}]",7.449999999999999,5.0,10.3,0,718.67,['Paris'],On-Time,0,1448735448.29,1019475134.96,429260313.33,0.2963,7,T2022089,Email,True,True,Medium
P2021022,"Flowers, Martin and Kelly Technologies",Digital Transformation,Assessment,2021-11-21,2022-10-07,10,5,"[{'employee_id': 'E8787', 'role': 'Change Manager', 'years_experience': 7.9, 'hourly_rate': 282.02, 'is_lead': True}, {'employee_id': 'E3530', 'role': 'Change Manager', 'years_experience': 5.6, 'hourly_rate': 93.65, 'is_lead': False}, {'employee_id': 'E3400', 'role': 'Digital Strategist', 'years_experience': 6.0, 'hourly_rate': 124.68, 'is_lead': False}, {'employee_id': 'E5215', 'role': 'Change Manager', 'years_experience': 3.5, 'hourly_rate': 128.96, 'is_lead': False}, {'employee_id': 'E4467', 'role': 'Digital Strategist', 'years_experience': 2.9, 'hourly_rate': 148.68, 'is_lead': False}]",5.18,2.9,7.9,1,777.99,['Paris'],On-Time,2,1588581501.25,1290245895.32,298335605.93,0.18780000000000002,10,T2023107,Referral,True,True,Medium
P2021023,Wilkerson-Day Systems,IoT,Assessment,2022-12-06,2023-11-30,11,12,"[{'employee_id': 'E9209', 'role': 'IoT Architect', 'years_experience': 8.9, 'hourly_rate': 263.48, 'is_lead': True}, {'employee_id': 'E7192', 'role': 'Embedded Engineer', 'years_experience': 8.5, 'hourly_rate': 132.38, 'is_lead': False}, {'employee_id': 'E3770', 'role': 'Junior Embedded Engineer', 'years_experience': 2.0, 'hourly_rate': 89.74, 'is_lead': False}, {'employee_id': 'E3873', 'role': 'Junior Embedded Engineer', 'years_experience': 1.8, 'hourly_rate': 57.0, 'is_lead': False}, {'employee_id': 'E1233', 'role': 'Embedded Engineer', 'years_experience': 4.0, 'hourly_rate': 130.74, 'is_lead': False}, {'employee_id': 'E6609', 'role': 'Embedded Engineer', 'years_experience': 5.5, 'hourly_rate': 115.37, 'is_lead': False}, {'employee_id': 'E4675', 'role': 'IoT Architect', 'years_experience': 6.5, 'hourly_rate': 216.93, 'is_lead': False}, {'employee_id': 'E4226', 'role': 'IoT Architect', 'years_experience': 8.9, 'hourly_rate': 249.43, 'is_lead': False}, {'employee_id': 'E1199', 'role': 'Embedded Engineer', 'years_experience': 7.9, 'hourly_rate': 240.01, 'is_lead': False}, {'employee_id': 'E4318', 'role': 'Junior Embedded Engineer', 'years_experience': 3.0, 'hourly_rate': 50.63, 'is_lead': False}, {'employee_id': 'E7528', 'role': 'IoT Architect', 'years_experience': 8.8, 'hourly_rate': 128.02, 'is_lead': False}, {'employee_id': 'E9313', 'role': 'Embedded Engineer', 'years_experience': 5.3, 'hourly_rate': 111.5, 'is_lead': False}]",5.925,1.8,8.9,2,1785.23,['Marseille'],On-Time,2,51567839.58,35450569.16,16117270.42,0.312545,6,,Direct,False,False,Low
P2021024,Gray-Mayo Systems,Data Analytics,Implementation,2022-01-10,2023-01-28,12,7,"[{'employee_id': 'E5015', 'role': 'Analytics Consultant', 'years_experience': 7.2, 'hourly_rate': 247.43, 'is_lead': True}, {'employee_id': 'E8472', 'role': 'Analytics Consultant', 'years_experience': 7.4, 'hourly_rate': 156.31, 'is_lead': False}, {'employee_id': 'E5354', 'role': 'Analytics Consultant', 'years_experience': 5.2, 'hourly_rate': 168.02, 'is_lead': False}, {'employee_id': 'E4113', 'role': 'Data Engineer', 'years_experience': 3.2, 'hourly_rate': 130.61, 'is_lead': False}, {'employee_id': 'E3171', 'role': 'Data Engineer', 'years_experience': 5.8, 'hourly_rate': 115.54, 'is_lead': False}, {'employee_id': 'E4403', 'role': 'Data Engineer', 'years_experience': 4.0, 'hourly_rate': 107.27, 'is_lead': False}, {'employee_id': 'E8819', 'role': 'Analytics Consultant', 'years_experience': 8.0, 'hourly_rate': 151.34, 'is_lead': False}]",5.828571428571428,3.2,8.0,0,1076.52,['Paris'],On-Time,0,18311243.49,13447777.22,4863466.27,0.2656,9,,Direct,False,False,Low
P2021025,Frazier Inc Systems,Data Analytics,Integration,2021-06-20,2022-03-20,9,6,"[{'employee_id': 'E2636', 'role': 'Data Engineer', 'years_experience': 11.3, 'hourly_rate': 207.54, 'is_lead': True}, {'employee_id': 'E8982', 'role': 'Data Engineer', 'years_experience': 5.0, 'hourly_rate': 109.71, 'is_lead': False}, {'employee_id': 'E8041', 'role': 'Data Engineer', 'years_experience': 9.1, 'hourly_rate': 158.86, 'is_lead': False}, {'employee_id': 'E8252', 'role': 'Junior Data Engineer', 'years_experience': 2.8, 'hourly_rate': 66.43, 'is_lead': False}, {'employee_id': 'E8475', 'role': 'Data Engineer', 'years_experience': 4.7, 'hourly_rate': 81.81, 'is_lead': False}, {'employee_id': 'E7671', 'role': 'Junior BI Specialist', 'years_experience': 1.5, 'hourly_rate': 58.87, 'is_lead': False}]",5.733333333333333,1.5,11.3,2,683.22,['Lyon'],On-Time,1,1153741514.03,698780854.09,454960659.94,0.39433499999999994,5,T2021000,LinkedIn,True,False,High
P2021026,"Baker, Mason and White Solutions",Cloud Migration,Implementation,2023-12-26,2024-05-31,5,9,"[{'employee_id': 'E5510', 'role': 'DevOps Engineer', 'years_experience': 8.4, 'hourly_rate': 165.98, 'is_lead': True}, {'employee_id': 'E8209', 'role': 'DevOps Engineer', 'years_experience': 4.6, 'hourly_rate': 128.19, 'is_lead': False}, {'employee_id': 'E8988', 'role': 'Cloud Architect', 'years_experience': 6.7, 'hourly_rate': 249.77, 'is_lead': False}, {'employee_id': 'E8708', 'role': 'Solutions Architect', 'years_experience': 6.7, 'hourly_rate': 144.43, 'is_lead': False}, {'employee_id': 'E2074', 'role': 'DevOps Engineer', 'years_experience': 6.9, 'hourly_rate': 105.57, 'is_lead': False}, {'employee_id': 'E2549', 'role': 'DevOps Engineer', 'years_experience': 6.2, 'hourly_rate': 117.48, 'is_lead': False}, {'employee_id': 'E6610', 'role': 'Junior DevOps Engineer', 'years_experience': 2.3, 'hourly_rate': 88.32, 'is_lead': False}, {'employee_id': 'E4171', 'role': 'DevOps Engineer', 'years_experience': 5.5, 'hourly_rate': 137.7, 'is_lead': False}, {'employee_id': 'E4493', 'role': 'DevOps Engineer', 'years_experience': 3.7, 'hourly_rate': 86.98, 'is_lead': False}]",5.666666666666667,2.3,8.4,1,1224.42,['Lyon'],On-Time,2,1219826997.58,945354944.68,274472052.9,0.225009,4,T2021267,LinkedIn,True,False,High
P2021027,BlockChain Innovations,Blockchain,Training,2021-11-13,2022-05-27,6,10,"[{'employee_id': 'E4144', 'role': 'Blockchain Developer', 'years_experience': 10.5, 'hourly_rate': 156.48, 'is_lead': True}, {'employee_id': 'E3587', 'role': 'Blockchain Developer', 'years_experience': 3.9, 'hourly_rate': 138.68, 'is_lead': False}, {'employee_id': 'E6335', 'role': 'Blockchain Developer', 'years_experience': 3.8, 'hourly_rate': 125.8, 'is_lead': False}, {'employee_id': 'E7830', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.9, 'hourly_rate': 76.56, 'is_lead': False}, {'employee_id': 'E4747', 'role': 'Smart Contract Engineer', 'years_experience': 3.0, 'hourly_rate': 116.96, 'is_lead': False}, {'employee_id': 'E5974', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.9, 'hourly_rate': 77.54, 'is_lead': False}, {'employee_id': 'E6467', 'role': 'Smart Contract Engineer', 'years_experience': 7.7, 'hourly_rate': 140.6, 'is_lead': False}, {'employee_id': 'E8368', 'role': 'Smart Contract Engineer', 'years_experience': 4.3, 'hourly_rate': 102.88, 'is_lead': False}, {'employee_id': 'E7834', 'role': 'Smart Contract Engineer', 'years_experience': 9.5, 'hourly_rate': 121.4, 'is_lead': False}, {'employee_id': 'E1906', 'role': 'Smart Contract Engineer', 'years_experience': 7.0, 'hourly_rate': 220.47, 'is_lead': False}]",5.35,1.9,10.5,2,1277.37,['London'],On-Time,0,1267267218.9,640857032.6,626410186.3,0.4943,8,T2021053,LinkedIn,True,False,Low
P2021028,"Gardner, Robinson and Lawrence Technologies",Digital Transformation,Managed Services,2022-10-22,2023-06-27,8,8,"[{'employee_id': 'E6336', 'role': 'Change Manager', 'years_experience': 13.0, 'hourly_rate': 237.59, 'is_lead': True}, {'employee_id': 'E4522', 'role': 'Digital Strategist', 'years_experience': 5.0, 'hourly_rate': 85.77, 'is_lead': False}, {'employee_id': 'E5488', 'role': 'Change Manager', 'years_experience': 3.7, 'hourly_rate': 132.66, 'is_lead': False}, {'employee_id': 'E3628', 'role': 'Digital Strategist', 'years_experience': 7.9, 'hourly_rate': 238.51, 'is_lead': False}, {'employee_id': 'E8698', 'role': 'Change Manager', 'years_experience': 10.0, 'hourly_rate': 219.32, 'is_lead': False}, {'employee_id': 'E7390', 'role': 'Junior Digital Strategist', 'years_experience': 3.3, 'hourly_rate': 50.2, 'is_lead': False}, {'employee_id': 'E5093', 'role': 'Change Manager', 'years_experience': 5.7, 'hourly_rate': 113.02, 'is_lead': False}, {'employee_id': 'E1971', 'role': 'Change Manager', 'years_experience': 9.8, 'hourly_rate': 194.31, 'is_lead': False}]",7.300000000000001,3.3,13.0,0,1271.3799999999999,['Paris'],On-Time,1,16496287.72,12090129.27,4406158.45,0.2671,6,,Direct,False,True,High
P2021029,Blair PLC Solutions,AI/ML,Implementation,2021-10-03,2023-01-26,16,8,"[{'employee_id': 'E6317', 'role': 'AI Architect', 'years_experience': 11.1, 'hourly_rate': 172.27, 'is_lead': True}, {'employee_id': 'E7779', 'role': 'Junior NLP Specialist', 'years_experience': 1.5, 'hourly_rate': 72.17, 'is_lead': False}, {'employee_id': 'E5896', 'role': 'Junior ML Engineer', 'years_experience': 2.9, 'hourly_rate': 52.2, 'is_lead': False}, {'employee_id': 'E2441', 'role': 'NLP Specialist', 'years_experience': 5.2, 'hourly_rate': 142.15, 'is_lead': False}, {'employee_id': 'E9955', 'role': 'Data Scientist', 'years_experience': 4.0, 'hourly_rate': 92.84, 'is_lead': False}, {'employee_id': 'E9700', 'role': 'Data Scientist', 'years_experience': 5.7, 'hourly_rate': 110.22, 'is_lead': False}, {'employee_id': 'E1358', 'role': 'Junior NLP Specialist', 'years_experience': 2.2, 'hourly_rate': 70.82, 'is_lead': False}, {'employee_id': 'E6143', 'role': 'AI Architect', 'years_experience': 8.5, 'hourly_rate': 231.91, 'is_lead': False}]",5.137499999999999,1.5,11.1,3,944.58,['Paris'],Delayed,0,1254835534.92,842546771.57,412288763.35,0.32856,5,T2023037,Email,True,False,Medium
P2021030,BlockChain Innovations,Blockchain,Optimization,2022-06-15,2022-11-22,5,9,"[{'employee_id': 'E3298', 'role': 'Blockchain Developer', 'years_experience': 9.8, 'hourly_rate': 201.24, 'is_lead': True}, {'employee_id': 'E8001', 'role': 'Smart Contract Engineer', 'years_experience': 8.7, 'hourly_rate': 233.7, 'is_lead': False}, {'employee_id': 'E1786', 'role': 'Smart Contract Engineer', 'years_experience': 9.1, 'hourly_rate': 214.51, 'is_lead': False}, {'employee_id': 'E9392', 'role': 'Junior Blockchain Developer', 'years_experience': 3.4, 'hourly_rate': 73.19, 'is_lead': False}, {'employee_id': 'E1525', 'role': 'Smart Contract Engineer', 'years_experience': 8.7, 'hourly_rate': 137.35, 'is_lead': False}, {'employee_id': 'E9827', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.5, 'hourly_rate': 82.23, 'is_lead': False}, {'employee_id': 'E2099', 'role': 'Smart Contract Engineer', 'years_experience': 7.1, 'hourly_rate': 121.79, 'is_lead': False}, {'employee_id': 'E2840', 'role': 'Blockchain Developer', 'years_experience': 4.9, 'hourly_rate': 144.5, 'is_lead': False}, {'employee_id': 'E8675', 'role': 'Blockchain Developer', 'years_experience': 4.8, 'hourly_rate': 137.07, 'is_lead': False}]",6.444444444444445,1.5,9.8,1,1345.58,['Marseille'],Delayed,1,1271096100.62,978601634.71,292494465.91,0.230112,1,T2021071,LinkedIn,False,False,High
P2021031,Doyle Ltd Solutions,ERP Implementation,Strategy,2022-11-27,2023-08-16,8,5,"[{'employee_id': 'E1351', 'role': 'Functional Analyst', 'years_experience': 10.1, 'hourly_rate': 234.75, 'is_lead': True}, {'employee_id': 'E1104', 'role': 'Functional Analyst', 'years_experience': 6.0, 'hourly_rate': 126.88, 'is_lead': False}, {'employee_id': 'E1309', 'role': 'Functional Analyst', 'years_experience': 5.1, 'hourly_rate': 119.16, 'is_lead': False}, {'employee_id': 'E7998', 'role': 'Functional Analyst', 'years_experience': 8.7, 'hourly_rate': 121.89, 'is_lead': False}, {'employee_id': 'E6351', 'role': 'ERP Consultant', 'years_experience': 8.2, 'hourly_rate': 241.71, 'is_lead': False}]",7.62,5.1,10.1,0,844.39,['Paris'],On-Time,2,6468702.91,5194368.44,1274334.47,0.19699999999999998,10,,Direct,False,False,High
P2021032,"Baker, Mason and White Solutions",Cybersecurity,Implementation,2022-09-24,2023-01-24,4,5,"[{'employee_id': 'E1429', 'role': 'Security Architect', 'years_experience': 12.9, 'hourly_rate': 276.06, 'is_lead': True}, {'employee_id': 'E3086', 'role': 'Pentester', 'years_experience': 5.1, 'hourly_rate': 125.36, 'is_lead': False}, {'employee_id': 'E6365', 'role': 'Pentester', 'years_experience': 4.6, 'hourly_rate': 140.05, 'is_lead': False}, {'employee_id': 'E4421', 'role': 'Pentester', 'years_experience': 2.9, 'hourly_rate': 100.9, 'is_lead': False}, {'employee_id': 'E7951', 'role': 'Security Architect', 'years_experience': 9.1, 'hourly_rate': 217.45, 'is_lead': False}]",6.92,2.9,12.9,1,859.82,['Marseille'],On-Time,0,3331149.04,2629275.94,701873.1,0.2107,8,,Direct,False,True,High
P2021033,ERP Masters,IoT,Strategy,2022-03-04,2022-10-14,7,10,"[{'employee_id': 'E8320', 'role': 'IoT Architect', 'years_experience': 11.5, 'hourly_rate': 244.87, 'is_lead': True}, {'employee_id': 'E4369', 'role': 'Embedded Engineer', 'years_experience': 4.9, 'hourly_rate': 100.18, 'is_lead': False}, {'employee_id': 'E2521', 'role': 'Embedded Engineer', 'years_experience': 3.6, 'hourly_rate': 100.55, 'is_lead': False}, {'employee_id': 'E3668', 'role': 'Junior Embedded Engineer', 'years_experience': 2.4, 'hourly_rate': 65.98, 'is_lead': False}, {'employee_id': 'E9013', 'role': 'Embedded Engineer', 'years_experience': 5.0, 'hourly_rate': 127.52, 'is_lead': False}, {'employee_id': 'E6191', 'role': 'Embedded Engineer', 'years_experience': 6.2, 'hourly_rate': 107.44, 'is_lead': False}, {'employee_id': 'E2487', 'role': 'Embedded Engineer', 'years_experience': 5.7, 'hourly_rate': 94.24, 'is_lead': False}, {'employee_id': 'E8831', 'role': 'Embedded Engineer', 'years_experience': 5.2, 'hourly_rate': 90.28, 'is_lead': False}, {'employee_id': 'E8486', 'role': 'IoT Architect', 'years_experience': 8.6, 'hourly_rate': 144.26, 'is_lead': False}, {'employee_id': 'E7881', 'role': 'Embedded Engineer', 'years_experience': 9.3, 'hourly_rate': 155.02, 'is_lead': False}]",6.24,2.4,11.5,1,1230.34,['Paris'],Completed Early,0,18149385.12,12394215.1,5755170.02,0.3171,9,,Direct,False,False,High
P2021034,TechNovate Solutions,Digital Transformation,Assessment,2022-09-08,2023-02-02,4,4,"[{'employee_id': 'E7384', 'role': 'Digital Strategist', 'years_experience': 11.7, 'hourly_rate': 224.94, 'is_lead': True}, {'employee_id': 'E5500', 'role': 'Junior Digital Strategist', 'years_experience': 2.4, 'hourly_rate': 62.21, 'is_lead': False}, {'employee_id': 'E1743', 'role': 'Change Manager', 'years_experience': 3.4, 'hourly_rate': 131.18, 'is_lead': False}, {'employee_id': 'E3905', 'role': 'Digital Strategist', 'years_experience': 7.0, 'hourly_rate': 151.48, 'is_lead': False}]",6.125,2.4,11.7,1,569.81,['Marseille'],On-Time,0,2060310709.11,1655521464.09,404789245.02,0.19647,3,T2022137,LinkedIn,False,False,Low
